epoch,n, train_loss, valid_loss
1105,0, 5.3201196003, 3.9291070366,
1105,1, 6.2693324852, 6.6503444290,
1105,2, 4.4133067703, 4.7204661465,
1105,3, 4.8402655411, 6.4439911079,
1105,4, 5.1794790554, 4.9405833530,
1106,0, 4.4441167641, 5.6939369774,
1106,1, 4.5582838058, 4.5153983021,
1106,2, 5.1107797146, 6.8439301300,
1106,3, 4.2713626337, 3.1929803133,
1106,4, 4.7647225380, 5.8900760651,
1107,0, 5.8560702324, 5.8379995155,
1107,1, 5.4630857563, 4.8298880482,
1107,2, 4.9131437397, 4.2203478241,
1107,3, 4.7547283173, 5.2458502674,
1107,4, 3.8743970728, 5.5341168880,
1108,0, 5.2723553801, 4.8368791389,
1108,1, 5.0531231308, 4.4942793560,
1108,2, 5.1013777542, 5.3120261574,
1108,3, 5.3735741234, 2.9555037165,
1108,4, 4.9157198954, 5.2274153805,
1109,0, 4.8605784702, 7.2513031769,
1109,1, 5.4751949167, 5.0822562790,
1109,2, 5.2886221790, 4.3565819645,
1109,3, 6.1027883768, 5.1923948765,
1109,4, 7.6155620670, 6.9579843330,
1110,0, 4.5274844742, 3.9810880852,
1110,1, 5.0432088280, 3.9040134430,
1110,2, 4.6570069790, 4.3425175762,
1110,3, 5.6309649086, 3.9546678257,
1110,4, 5.1006603909, 6.3308913326,
1111,0, 4.9175491095, 5.4212960052,
1111,1, 4.5980884457, 6.1115967941,
1111,2, 4.9361149979, 4.3372435188,
1111,3, 5.0751160812, 4.5058319759,
1111,4, 5.0522942829, 5.1129853058,
1112,0, 5.3411197996, 4.0244291973,
1112,1, 5.2987132549, 3.0753641558,
1112,2, 4.8456144905, 5.1758226395,
1112,3, 5.4290404415, 6.2006079102,
1112,4, 5.2126171112, 9.2655511665,
1113,0, 4.9376246405, 6.2576142406,
1113,1, 4.8834178448, 5.4670350933,
1113,2, 5.2514681435, 5.3576077747,
1113,3, 4.1267720318, 5.9528555012,
1113,4, 5.4302466869, 5.3766275311,
1114,0, 3.8493451786, 3.6880375481,
1114,1, 5.4625087643, 6.0061558056,
1114,2, 5.3401481533, 4.3837025833,
1114,3, 4.5527525711, 4.0159461784,
1114,4, 4.7492066526, 6.2165832806,
1115,0, 5.2260767937, 5.8075472927,
1115,1, 4.6303866100, 6.4106489944,
1115,2, 5.8112067413, 6.7982003784,
1115,3, 4.6909133577, 3.5860531330,
1115,4, 6.0572007275, 5.0227250099,
1116,0, 4.7936780548, 4.9979683113,
1116,1, 5.2732290077, 4.9974813652,
1116,2, 4.3176724339, 6.8221081734,
1116,3, 5.9746306133, 4.1779579163,
1116,4, 6.0183771420, 6.6789441872,
1117,0, 4.7891587353, 5.7845690060,
1117,1, 6.9467373419, 8.5182313919,
1117,2, 6.2841066170, 6.5330432606,
1117,3, 5.5887115002, 5.2903548050,
1117,4, 4.5522374916, 4.7344369030,
1118,0, 4.8121623898, 5.1979408360,
1118,1, 6.0738005161, 3.9237742519,
1118,2, 5.3037874317, 7.1677193260,
1118,3, 5.7104155874, 5.2043373013,
1118,4, 4.9586661148, 6.0029558372,
1119,0, 7.0547554970, 10.4247363472,
1119,1, 5.3032996750, 6.6799814415,
1119,2, 4.8544263554, 4.9171797562,
1119,3, 5.6287250423, 4.0605290985,
1119,4, 4.6385673094, 4.0533098221,
1120,0, 4.7857545662, 4.5782956028,
1120,1, 6.3609815025, 5.3781923294,
1120,2, 5.3754206562, 5.4793057251,
1120,3, 5.0480128384, 4.6944950676,
1120,4, 4.4210172272, 4.7474174500,
1121,0, 5.9919233227, 5.7811390400,
1121,1, 8.6198907185, 9.1904648018,
1121,2, 4.9010440254, 4.5447934341,
1121,3, 4.8441884327, 3.9324151993,
1121,4, 5.3488954449, 5.4177806568,
1122,0, 5.4698812866, 4.7061661530,
1122,1, 4.7921980381, 5.4203139019,
1122,2, 5.6680385876, 5.1414221859,
1122,3, 4.9315385246, 7.5092753410,
1122,4, 7.2594560528, 7.7320315552,
1123,0, 4.6010433292, 6.3098081970,
1123,1, 6.3443003654, 5.4017332840,
1123,2, 5.5184413481, 4.7380600929,
1123,3, 6.2204531479, 4.0525026608,
1123,4, 7.2300938225, 5.6206217384,
1124,0, 4.7988352871, 5.2096346474,
1124,1, 4.6599272108, 4.8336157799,
1124,2, 4.1063528156, 5.4442376995,
1124,3, 4.9185140324, 4.1231785870,
1124,4, 4.4796216488, 5.7218696880,
1125,0, 5.1436836720, 4.2592302608,
1125,1, 4.3464989424, 3.9926174545,
1125,2, 5.5587038994, 5.1615069294,
1125,3, 4.6723522186, 4.3669031525,
1125,4, 5.1084062767, 4.2208525276,
1126,0, 5.7863968372, 5.4031011009,
1126,1, 5.4393490887, 6.0442954445,
1126,2, 4.3784643650, 5.0503890419,
1126,3, 4.9240680885, 4.8044253731,
1126,4, 5.7779566860, 4.7372866821,
1127,0, 4.5220567608, 4.9743478870,
1127,1, 5.0580978584, 5.3354492569,
1127,2, 5.1254987335, 4.4781728458,
1127,3, 5.5973665619, 7.9342307091,
1127,4, 5.0789622641, 4.8819441223,
1128,0, 5.1653068399, 5.0777604008,
1128,1, 4.3996832371, 4.8465302849,
1128,2, 5.0795299244, 4.0286110783,
1128,3, 5.0449741268, 4.7810432339,
1128,4, 5.4058648205, 4.6189533234,
1129,0, 4.6985407829, 5.3742765522,
1129,1, 4.7329283333, 6.9285345650,
1129,2, 5.5919215775, 4.0108860207,
1129,3, 4.4730686855, 4.8561780548,
1129,4, 5.5957570744, 5.3994826126,
1130,0, 5.6870821285, 3.8254496288,
1130,1, 5.3697699928, 4.3047412586,
1130,2, 5.8085885429, 4.7866903305,
1130,3, 4.9470557308, 3.1830533218,
1130,4, 6.4579895782, 5.1377577019,
1131,0, 5.5508201981, 8.3383283997,
1131,1, 4.2594597530, 3.7654182434,
1131,2, 5.0561806393, 4.4267467690,
1131,3, 4.8228294849, 6.2028677177,
1131,4, 5.0043964958, 3.9696684551,
1132,0, 4.6795946264, 3.1072006226,
1132,1, 4.1304737282, 4.6141619110,
1132,2, 4.4577614307, 5.8949811077,
1132,3, 4.7936538029, 5.5964488602,
1132,4, 4.9489155579, 5.5352882481,
1133,0, 5.8855232334, 7.8967459869,
1133,1, 3.8683116150, 3.5210942650,
1133,2, 5.2517973900, 5.8836207104,
1133,3, 4.4626074648, 4.8690573025,
1133,4, 4.7572086239, 4.6001012039,
1134,0, 4.8000038528, 5.8214520073,
1134,1, 4.4190299034, 3.6326583481,
1134,2, 4.5114875126, 5.5212248611,
1134,3, 5.7460737896, 5.5456513119,
1134,4, 4.9630419445, 4.5137411785,
1135,0, 4.6199665833, 5.6967841434,
1135,1, 5.2113216019, 5.7139896297,
1135,2, 5.0853455687, 3.9714914322,
1135,3, 4.3273487091, 5.5033873272,
1135,4, 5.8197877121, 6.7412012482,
1136,0, 3.9595036888, 6.2696137428,
1136,1, 5.3384037209, 4.5739432716,
1136,2, 5.8633411217, 6.1492304611,
1136,3, 10.6453598595, 6.8669449425,
1136,4, 4.6011374903, 4.1390431786,
1137,0, 4.9163474464, 4.3735946560,
1137,1, 4.9728052235, 6.5468478012,
1137,2, 4.8170997620, 5.5138797569,
1137,3, 4.7649774551, 5.1377412701,
1137,4, 5.1374627399, 5.3631845474,
1138,0, 4.5058884668, 4.5625061417,
1138,1, 4.0317457819, 7.6188351059,
1138,2, 5.2073472500, 7.6275237465,
1138,3, 5.6596962070, 8.2578793907,
1138,4, 4.4481379700, 6.5430778217,
1139,0, 5.1354748631, 5.6702190495,
1139,1, 15.4780618572, 3.3710898113,
1139,2, 4.9770342541, 7.3604809761,
1139,3, 4.0583283043, 4.4012061214,
1139,4, 5.6301853371, 5.4083730316,
1140,0, 6.1643036938, 6.1930686569,
1140,1, 4.8505556011, 4.4635335636,
1140,2, 5.0581038952, 3.9078846407,
1140,3, 5.6907245445, 5.6542840862,
1140,4, 6.5823665428, 7.6780624390,
1141,0, 4.4869929314, 8.4341479492,
1141,1, 5.2439454269, 5.6359578037,
1141,2, 4.9574376822, 5.4974652863,
1141,3, 5.0008496666, 4.9946500301,
1141,4, 4.6491772747, 4.8397540665,
1142,0, 6.6216602325, 6.3941317749,
1142,1, 5.3758219004, 7.7986451530,
1142,2, 4.8596221542, 5.4323231888,
1142,3, 5.3038083458, 6.1617656136,
1142,4, 3.4709225702, 3.4514379978,
1143,0, 4.5902373981, 3.8077386475,
1143,1, 4.7438759995, 4.2001742744,
1143,2, 6.5187794399, 5.9328606510,
1143,3, 5.0342130470, 4.2703411961,
1143,4, 5.3863024807, 6.6288235474,
1144,0, 5.0327800608, 5.5232233620,
1144,1, 4.6611529064, 4.6585724926,
1144,2, 5.0008619976, 4.3842887592,
1144,3, 5.0828398418, 5.7071133137,
1144,4, 4.7170995617, 4.1509242821,
1145,0, 4.3156836557, 4.0229167366,
1145,1, 5.0805532932, 4.6746275806,
1145,2, 6.1872549152, 3.9654631901,
1145,3, 5.3467688751, 4.8960773468,
1145,4, 4.6849843407, 4.8876506042,
1146,0, 4.8050520897, 4.4154843235,
1146,1, 4.9808228683, 4.7932678986,
1146,2, 5.1921416140, 4.2908162117,
1146,3, 5.6088831425, 4.7238531876,
1146,4, 5.4840056038, 7.3643046379,
1147,0, 5.5113356495, 7.7126741600,
1147,1, 4.4685998249, 5.4024166965,
1147,2, 4.5207809734, 4.1853199959,
1147,3, 5.2543935776, 4.4265727234,
1147,4, 5.2904529095, 5.8057406807,
1148,0, 4.9342088318, 5.2135216522,
1148,1, 8.4529380989, 6.9901906586,
1148,2, 5.3425313282, 5.2303600788,
1148,3, 6.1817223454, 5.7172715950,
1148,4, 4.9948279953, 5.4159635353,
1149,0, 5.0273806858, 3.8831642723,
1149,1, 5.2409255505, 5.0217906952,
1149,2, 4.9905790806, 4.0744151974,
1149,3, 5.4429264164, 7.0893921852,
1149,4, 4.9183586454, 4.8188960743,
1150,0, 6.2288816929, 6.3897083282,
1150,1, 5.4039943886, 4.4521666622,
1150,2, 5.9649101543, 4.9631720161,
1150,3, 4.8482121897, 4.8598405552,
1150,4, 5.1200814438, 4.3128381443,
1151,0, 4.9133757305, 4.0132035446,
1151,1, 5.3350796223, 5.9172745323,
1151,2, 5.7098624134, 6.6317807198,
1151,3, 5.2851206875, 4.1285394287,
1151,4, 4.8046343136, 5.5031372833,
1152,0, 5.1929943275, 3.6112282372,
1152,1, 5.0846599579, 5.0203938866,
1152,2, 5.0287028790, 6.5636610413,
1152,3, 4.3607417297, 4.6599454975,
1152,4, 4.8297262192, 4.6139423752,
1153,0, 4.3554926014, 3.7403940582,
1153,1, 5.5011448765, 7.1608707047,
1153,2, 4.3492926741, 3.8387160397,
1153,3, 5.4950824642, 4.6604748344,
1153,4, 5.0686119843, 7.3017163086,
1154,0, 4.7444957447, 4.3320869255,
1154,1, 4.6897548008, 7.2469371796,
1154,2, 5.1375126171, 5.8538561249,
1154,3, 4.6431429958, 6.0642039776,
1154,4, 4.9824964428, 3.8645871449,
1155,0, 5.0470635223, 4.8187154484,
1155,1, 5.4922158957, 6.7955003357,
1155,2, 6.5568382931, 5.2395201874,
1155,3, 6.5460538960, 5.1354745102,
1155,4, 5.0043640471, 4.7782488155,
1156,0, 4.1569908142, 4.2230105495,
1156,1, 5.2215852928, 5.1870387840,
1156,2, 6.0580615139, 4.0980296230,
1156,3, 4.6614089870, 4.6994764614,
1156,4, 4.8839530373, 5.3848746109,
1157,0, 5.1482361507, 3.8837195969,
1157,1, 5.1073340178, 5.3372599220,
1157,2, 4.8610998726, 4.8667816830,
1157,3, 4.8052426529, 4.7011760044,
1157,4, 5.7898455811, 4.4556749058,
1158,0, 5.3634149742, 6.1692777824,
1158,1, 4.8042346287, 4.6682997513,
1158,2, 5.2928505516, 5.2239682388,
1158,3, 4.2053250456, 4.4539863491,
1158,4, 4.7684035540, 5.0998755741,
1159,0, 6.0461883402, 4.6959392834,
1159,1, 4.8051406479, 5.4716888237,
1159,2, 5.8023216915, 6.7320134544,
1159,3, 5.1712105370, 4.5144487858,
1159,4, 4.2010339260, 5.5666500187,
1160,0, 4.8538302183, 3.5584784698,
1160,1, 4.0776433706, 5.1177739906,
1160,2, 5.0658017254, 4.3771974373,
1160,3, 4.9192850590, 5.4512586498,
1160,4, 5.3717528343, 5.0270439720,
1161,0, 5.2402547646, 5.2976642036,
1161,1, 4.4995433331, 6.6171571732,
1161,2, 4.7985405922, 4.9997888947,
1161,3, 5.3762416649, 4.5256208611,
1161,4, 4.3133181667, 6.3668025017,
1162,0, 4.2166727161, 4.3501477146,
1162,1, 5.0129959011, 3.5660152531,
1162,2, 4.9206917381, 5.2781250381,
1162,3, 4.9564816284, 8.2649012280,
1162,4, 5.2948523903, 4.8152398491,
1163,0, 6.3534362888, 4.7902164936,
1163,1, 4.9655846119, 6.2524975777,
1163,2, 5.2506447220, 5.9896131325,
1163,3, 4.2172613335, 3.3259541225,
1163,4, 5.2717618370, 4.1164890575,
1164,0, 5.3423070192, 4.2583624935,
1164,1, 5.5823239326, 4.3850358009,
1164,2, 4.7324221420, 4.9040584803,
1164,3, 5.0543675327, 3.5576562309,
1164,4, 6.8652797222, 8.0809267998,
1165,0, 4.9558840275, 4.3610764027,
1165,1, 5.4393634415, 3.6221057653,
1165,2, 4.6199071550, 3.9491926384,
1165,3, 5.6107561493, 5.7201927567,
1165,4, 4.1249590254, 3.5844406605,
1166,0, 5.6555713940, 5.5606813049,
1166,1, 5.4901605892, 4.9129707050,
1166,2, 4.5448634768, 4.4903886223,
1166,3, 4.4931872463, 4.6864014244,
1166,4, 4.4634137344, 3.7159419060,
1167,0, 5.3043119669, 5.9702369976,
1167,1, 5.4756039047, 5.8879967213,
1167,2, 5.8741616297, 5.5050980568,
1167,3, 5.0490164280, 5.1721311378,
1167,4, 5.2732881355, 7.2372052765,
1168,0, 4.8374607754, 5.9966811466,
1168,1, 4.5107834768, 4.5990578651,
1168,2, 5.1543727016, 4.3011267185,
1168,3, 4.1771759987, 5.9894691467,
1168,4, 4.4256528950, 5.2377477551,
1169,0, 4.3275558281, 4.3047577190,
1169,1, 4.8667893553, 8.1328262520,
1169,2, 6.2197290754, 6.5532264519,
1169,3, 5.0165612411, 6.2189368343,
1169,4, 5.0278186035, 7.9844839287,
1170,0, 5.1801865339, 6.9514320564,
1170,1, 3.8283000278, 5.5359820461,
1170,2, 4.6266508198, 4.1401235962,
1170,3, 4.0459425592, 3.8111526489,
1170,4, 4.1350762081, 4.1512834167,
1171,0, 5.2290916157, 5.3637028599,
1171,1, 4.6626750755, 6.0993612957,
1171,2, 4.2909560299, 5.4137131786,
1171,3, 4.6284086561, 5.5040189362,
1171,4, 5.1482489014, 6.0093159771,
1172,0, 5.9578086281, 7.2022390366,
1172,1, 5.4520168781, 7.5936412048,
1172,2, 5.7478304100, 5.7440179348,
1172,3, 5.2589160538, 5.5800502777,
1172,4, 7.3872657108, 7.6804919815,
1173,0, 5.1137424278, 5.2477670574,
1173,1, 6.0846254826, 3.8277184772,
1173,2, 4.9554085159, 4.9484280968,
1173,3, 3.9313817024, 4.8225470257,
1173,4, 4.9534139442, 3.7319506359,
1174,0, 5.8325425243, 4.8880078125,
1174,1, 6.0991551971, 7.7246317101,
1174,2, 5.3643930149, 5.7635945606,
1174,3, 8.8875114250, 6.2296208382,
1174,4, 4.8123502350, 6.0502657509,
1175,0, 4.1574635458, 4.4354350090,
1175,1, 4.6211047459, 5.2594685555,
1175,2, 4.9018924952, 7.8475568199,
1175,3, 4.7853447151, 4.9304935360,
1175,4, 4.1705880547, 5.3806623650,
1176,0, 4.9873286247, 4.0695314503,
1176,1, 4.4680593443, 5.7192912292,
1176,2, 4.6104212284, 5.2053355980,
1176,3, 5.9346782398, 11.5600175095,
1176,4, 5.9534339333, 6.7343193245,
1177,0, 4.6957200909, 6.2076035976,
1177,1, 6.2539556503, 6.2388289261,
1177,2, 5.1166563034, 4.7792956066,
1177,3, 4.7038837242, 4.1684300327,
1177,4, 5.3215649128, 5.0067727184,
1178,0, 4.5823368025, 4.8696782017,
1178,1, 5.5003664112, 6.3208517456,
1178,2, 4.7665399361, 5.1568251896,
1178,3, 4.3613934040, 5.2419091988,
1178,4, 4.7908453560, 4.6729694271,
1179,0, 4.7097222662, 6.2379384041,
1179,1, 4.0535725594, 4.1541844559,
1179,2, 4.7507204533, 2.9208368635,
1179,3, 4.7555805492, 6.1818407822,
1179,4, 4.8990584850, 4.4483162689,
1180,0, 5.8783119535, 6.1463940144,
1180,1, 5.6252028942, 9.1062899208,
1180,2, 4.8971279335, 7.1554340553,
1180,3, 5.6004789352, 5.9860065842,
1180,4, 4.4638990498, 5.0479216671,
1181,0, 4.4946197748, 4.9528114796,
1181,1, 5.2488858366, 4.5697229671,
1181,2, 4.4798833752, 4.4477904510,
1181,3, 5.3182341385, 7.1704687595,
1181,4, 5.7138143253, 4.1961666965,
1182,0, 5.5262466145, 3.7987634563,
1182,1, 6.2226573896, 5.5847167110,
1182,2, 4.2418224573, 4.4392206097,
1182,3, 4.7240987158, 5.8786395741,
1182,4, 4.7180641270, 5.5589753437,
1183,0, 4.4825795984, 5.2580237961,
1183,1, 4.9758928394, 6.8608014107,
1183,2, 4.7718236256, 4.7076563931,
1183,3, 5.1076586342, 6.5527963638,
1183,4, 4.1452887821, 4.0163427162,
1184,0, 5.0494044733, 4.8426439285,
1184,1, 4.1839583206, 6.0459996700,
1184,2, 5.6128531456, 3.9775408745,
1184,3, 5.2928703403, 4.7211656094,
1184,4, 5.2313784695, 5.8416742039,
1185,0, 4.6823393250, 4.7674404716,
1185,1, 5.2253186512, 5.8573274040,
1185,2, 5.7347279072, 6.7852470779,
1185,3, 4.5214770412, 3.8146893692,
1185,4, 5.8534407139, 4.3532333374,
1186,0, 4.3791270733, 4.1032639790,
1186,1, 4.3125609636, 4.7200440216,
1186,2, 4.6735143948, 2.7391475868,
1186,3, 4.4028199863, 3.7737150478,
1186,4, 4.5787715435, 4.4979986668,
1187,0, 4.6547369671, 3.9437413692,
1187,1, 4.6856283236, 3.8413883305,
1187,2, 4.0967361641, 3.5923165131,
1187,3, 4.5036483431, 3.0912992668,
1187,4, 4.7574983215, 4.9174377966,
1188,0, 5.2251558781, 6.8980962849,
1188,1, 4.2311412621, 6.7146693420,
1188,2, 4.7367022038, 4.0755077839,
1188,3, 5.3577735424, 5.2059612656,
1188,4, 4.8583811474, 4.7737845612,
1189,0, 4.2364178228, 5.4213062191,
1189,1, 8.6645254898, 10.5872334671,
1189,2, 5.2264449310, 4.9908875370,
1189,3, 4.9753071690, 4.3302074242,
1189,4, 3.8615434074, 4.5748277569,
1190,0, 6.0949042082, 5.1008650875,
1190,1, 5.1293858051, 4.2439706802,
1190,2, 5.6657419205, 6.4125500298,
1190,3, 4.9306401825, 3.6692099762,
1190,4, 4.8086009312, 5.7991279697,
1191,0, 4.9721895504, 3.7279470539,
1191,1, 5.0304444599, 6.4570346642,
1191,2, 5.0190165043, 4.2396066189,
1191,3, 6.4983633518, 6.2508973312,
1191,4, 4.1934206200, 5.4952783966,
1192,0, 5.2271790791, 7.5797377205,
1192,1, 4.8112886524, 6.0193511868,
1192,2, 4.8607373810, 3.9913680840,
1192,3, 5.2102098083, 4.3105738640,
1192,4, 6.4873792648, 5.5699680614,
1193,0, 6.1757766533, 6.2421867943,
1193,1, 5.0763702202, 4.2098369122,
1193,2, 4.3157442284, 4.6189578438,
1193,3, 4.4268895054, 7.6595207787,
1193,4, 4.1216174126, 3.5863858128,
1194,0, 5.2000398254, 5.7699633884,
1194,1, 5.0950388336, 4.9786436176,
1194,2, 5.5257167244, 6.6959939957,
1194,3, 5.6621286726, 4.1749797916,
1194,4, 5.0962408638, 5.6624151707,
1195,0, 5.8451100254, 5.8543765736,
1195,1, 4.4842660284, 4.3034567547,
1195,2, 5.8089737797, 4.5465121555,
1195,3, 5.8135130310, 6.5341437054,
1195,4, 4.7286845398, 4.1665889454,
1196,0, 5.1598940849, 5.9432415485,
1196,1, 4.1109335566, 5.5251895618,
1196,2, 4.4362009335, 4.2427956104,
1196,3, 5.9022842789, 5.3333473587,
1196,4, 4.1027826834, 5.8523486900,
1197,0, 4.9751612663, 4.7014142227,
1197,1, 4.6940295506, 4.6035604954,
1197,2, 5.6164192343, 5.2384522057,
1197,3, 5.2941416073, 3.2125295067,
1197,4, 4.5759773540, 7.4806212425,
1198,0, 5.2694613743, 4.4119547939,
1198,1, 5.1950302267, 4.0461666298,
1198,2, 4.1574018049, 4.3588702869,
1198,3, 4.9044128704, 4.3882123375,
1198,4, 5.5683744431, 5.6416770935,
1199,0, 6.1282014561, 6.8105114937,
1199,1, 5.4591309834, 4.8027465153,
1199,2, 4.4526190186, 6.1399642372,
1199,3, 4.5547010756, 5.5740400219,
1199,4, 5.8393129158, 8.3672075272,
1200,0, 5.8901659107, 4.8128973293,
1200,1, 5.4158815289, 6.6593173790,
1200,2, 4.2384329462, 4.0096022415,
1200,3, 4.5385579872, 4.8123107243,
1200,4, 4.3389597940, 4.3357800770,
1201,0, 4.4367375851, 6.0058896255,
1201,1, 4.6473781872, 6.0701812744,
1201,2, 4.6843678188, 4.2782746792,
1201,3, 5.1367133808, 4.7370615005,
1201,4, 4.9757497978, 4.0362841892,
1202,0, 4.8524400759, 2.9478452063,
1202,1, 5.0850911713, 4.0358089733,
1202,2, 5.4312884426, 7.2753580189,
1202,3, 4.2703342819, 6.0813877678,
1202,4, 5.1968711233, 5.6539687824,
1203,0, 4.0454673195, 3.4100441074,
1203,1, 4.2724589729, 4.1596084213,
1203,2, 4.7599618053, 4.3820637417,
1203,3, 4.7616085529, 4.7440717125,
1203,4, 4.6622417688, 6.8413423729,
1204,0, 6.0214315605, 5.1920253563,
1204,1, 5.6455826664, 4.7878276539,
1204,2, 6.0687790871, 6.6523724842,
1204,3, 3.9960380888, 5.3264065170,
1204,4, 4.9524178505, 3.7769899368,
1205,0, 4.9995146847, 5.2813959980,
1205,1, 5.0629756355, 4.7022450924,
1205,2, 5.3925768566, 3.9618249702,
1205,3, 5.1638827276, 5.9191018867,
1205,4, 4.1623345089, 3.5768149376,
1206,0, 4.3417586708, 4.1910110855,
1206,1, 4.9613162041, 5.2570191002,
1206,2, 4.4271215057, 5.6077977943,
1206,3, 4.3739834023, 5.5908164120,
1206,4, 6.7157609653, 5.5179406548,
1207,0, 5.5203326416, 5.4079464245,
1207,1, 5.0479130173, 5.2521878910,
1207,2, 4.3481306028, 3.7691946602,
1207,3, 6.0561805725, 4.3187003517,
1207,4, 5.7368588638, 4.4324607944,
1208,0, 5.8258017540, 8.2833896065,
1208,1, 4.9092233133, 3.9713723516,
1208,2, 4.8298910236, 4.7745654297,
1208,3, 5.1593356848, 4.8528229809,
1208,4, 4.2703282833, 5.6938919640,
1209,0, 5.5509195042, 4.4138418102,
1209,1, 4.8527274418, 3.4937262821,
1209,2, 5.4616970730, 5.3082769203,
1209,3, 5.1636361313, 4.2533928394,
1209,4, 4.6440841007, 3.9940322495,
1210,0, 4.5017692518, 3.8569000435,
1210,1, 5.4535554790, 7.3305958748,
1210,2, 4.3192133045, 4.2500258636,
1210,3, 4.1861514187, 3.5809340954,
1210,4, 4.9133250904, 4.2501432705,
1211,0, 5.9053164196, 7.4161443901,
1211,1, 3.9011641216, 5.1389713478,
1211,2, 5.2208987904, 4.3512578773,
1211,3, 4.6525581360, 4.1908801842,
1211,4, 4.7996967793, 3.0506394815,
1212,0, 5.8731489468, 5.8804209232,
1212,1, 4.8860334110, 3.7688575935,
1212,2, 4.8778519535, 5.8781914616,
1212,3, 4.8802606773, 5.6106603909,
1212,4, 4.4374675035, 3.9281782246,
1213,0, 4.5164525318, 5.1231155491,
1213,1, 6.0655773544, 5.3389201927,
1213,2, 4.5625709152, 5.5817036819,
1213,3, 5.0548029709, 3.8280815411,
1213,4, 4.5101996326, 4.7798855782,
1214,0, 4.7667527437, 5.8391321850,
1214,1, 5.0702882099, 5.8149447823,
1214,2, 5.5051599026, 5.6464162445,
1214,3, 4.6188397217, 4.7210285378,
1214,4, 4.8935573435, 5.4033584881,
1215,0, 5.2887609386, 6.7635439873,
1215,1, 4.1343095541, 5.2543474197,
1215,2, 4.6170156097, 4.1664566231,
1215,3, 4.7128694725, 4.6653979778,
1215,4, 4.1492787266, 5.5135589218,
1216,0, 4.3206241226, 3.8434489632,
1216,1, 4.8407354212, 4.3931334782,
1216,2, 5.0071026373, 5.4126505947,
1216,3, 5.7163577461, 4.9621977806,
1216,4, 5.3982297611, 3.9951883888,
1217,0, 5.1731662750, 3.8964044666,
1217,1, 5.1312101650, 6.4031728745,
1217,2, 5.7608694744, 4.6021269703,
1217,3, 4.2927566004, 3.8122535038,
1217,4, 4.6305052948, 4.2887168980,
1218,0, 5.3156958294, 4.3601566410,
1218,1, 4.7744841290, 2.7562378740,
1218,2, 5.4038300896, 5.1598775291,
1218,3, 5.3940612030, 5.0175650406,
1218,4, 5.5195222282, 5.5528541565,
1219,0, 4.1856998825, 5.3649710655,
1219,1, 4.6188971615, 2.9659799814,
1219,2, 4.4514048862, 3.9479147911,
1219,3, 5.9662102509, 4.7398952770,
1219,4, 5.2089895439, 4.3569107628,
1220,0, 4.5900266123, 5.5811844921,
1220,1, 4.7131751442, 4.5783229637,
1220,2, 4.1361296034, 4.4067633343,
1220,3, 4.5133360100, 4.1407408142,
1220,4, 5.8122300863, 4.5381188011,
1221,0, 5.1165212059, 4.2748835468,
1221,1, 9.3062433910, 6.2334888554,
1221,2, 4.8222842979, 5.8226218033,
1221,3, 4.6703701973, 5.3816959858,
1221,4, 4.5917787123, 4.8460349464,
1222,0, 5.3562246275, 3.6767475510,
1222,1, 4.5244827604, 4.9015443707,
1222,2, 5.9526952028, 4.6848705578,
1222,3, 5.4306258678, 5.7633668804,
1222,4, 4.6319819450, 4.6331188011,
1223,0, 4.8241610432, 6.7746957397,
1223,1, 4.8531639004, 4.2623863697,
1223,2, 4.6860172272, 5.0099765491,
1223,3, 5.5883775663, 6.4643882751,
1223,4, 4.6820685387, 4.3583240891,
1224,0, 4.4966217518, 5.6272089672,
1224,1, 4.6254281569, 5.1132162476,
1224,2, 5.5776890755, 4.2513232231,
1224,3, 4.4569991684, 5.1600028229,
1224,4, 4.6307457829, 4.5399379730,
1225,0, 5.3539280605, 5.6398533344,
1225,1, 3.9779114056, 4.1751301956,
1225,2, 4.6598100662, 5.3337489796,
1225,3, 4.2214943600, 3.8874196529,
1225,4, 5.5869970703, 5.7774637604,
1226,0, 4.8910142040, 5.4257827663,
1226,1, 4.6302144909, 4.9275624466,
1226,2, 5.5733429432, 6.1588721561,
1226,3, 6.5539236546, 7.1069799519,
1226,4, 4.9253831100, 5.3045066452,
1227,0, 6.2990645790, 5.2290656948,
1227,1, 5.6998283386, 6.0325924873,
1227,2, 5.9080420589, 6.4166008949,
