75	533.989	520	580.626	969	607.483	1700	656.948
53	408.008	301	450.847	845	499.14	1200	530.925
94	164.791	400	194.87	752	202.362	1500	220.529
101	225.885	264	249.066	496	246.254	1500	301.014
90	194.21	444	208.257	839	212.425	1700	425.089
74	343.852	608	385.546	1119	409.659	1700	444.904
53	495.882	366	531.146	688	551.76	1200	636.67
44	482.445	279	561.013	615	581.284	1100	753.256
66	722.139	481	781.617	857	816.57	1600	833.235
68	433.417	510	485.459	1016	521.774	1500	561.67
74	418.667	370	474.716	755	472.395	1400	774.526
58	334.619	126	369.104	402	334.483	1200	955.434
78	360.699	336	410.473	686	410.576	1400	664.318
88	343.044	548	394.336	1089	420.4	1500	443.162
52	195.898	229	207.708	499	198.262	1000	362.896
61	255.629	339	303.125	654	317.224	1200	351.679
48	258.28	175	275.291	583	295.356	1100	320.78
71	324.964	197	350.728	425	331.281	1300	560.196
56	501.31	399	613.994	841	644.471	1200	756.103
57	289.599	238	364.409	688	389.974	1200	416.639
85	215.386	419	229.462	801	236.718	1600	268.648
42	277.963	170	374	503	350.273	1600	763.085
49	247.477	207	303.009	555	286.189	1000	471.507
82	572.418	225	574.554	578	511.983	1700	1357.51
36	237.815	87	304.483	672	233.168	1200	400.644
84	195.87	239	233.533	461	227.073	1600	339.794
69	445.006	468	481.726	878	505.928	1600	522.21
65	177.758	324	227.796	623	238.958	1100	266.292
43	234.179	105	268.041	490	202.874	1100	498.953
57	723.806	521	824.189	1042	882.942	1600	962.335
96	466.503	279	489.839	599	480.535	1700	528.475
86	197.74	250	257.925	468	254.489	1700	376.191
75	660.304	449	725.702	950	742.423	1600	878.343
64	183.728	278	197.37	747	214.802	1300	222.516
70	512.531	221	552.447	920	482.622	1600	515.796
101	382.664	292	446.828	702	412.951	1700	1108.74
74	410.401	467	501.517	859	517.199	1500	555.91
69	391.314	215	472.861	490	476.204	1300	539.788
91	366.913	287	399.747	607	394.178	1600	430.399
45	261.421	418	362.412	736	377.383	1100	403.03
91	437.912	236	476.188	691	429.449	1700	1007.22
88	208.653	287	253.869	533	258.223	1400	415.935
82	183.527	362	209.663	753	193.305	1500	457.097
109	179.701	413	220.708	763	229.179	1600	253.493
61	126.103	307	155.566	560	158.02	1200	187.575
69	442.741	328	533.348	777	515.811	1400	838.437
63	665.249	560	744.521	1080	803.311	1600	862.96
54	480.126	340	531.509	725	555.329	1300	630.436
66	399.587	395	448.745	685	460.883	1400	503.6
78	395.992	219	391.598	495	362.129	1400	909.553
48	264.936	428	286.172	778	285.57	1300	265.522
123	335.53	307	385.943	685	400.455	1700	431.623
81	245.265	269	260.024	511	258.183	1400	302.14
109	451.973	549	483.811	1009	506.843	1600	554.548
60	616.3	516	697.391	940	743.527	1500	797.913
65	888.486	636	1021.57	1063	1086.96	1063	1086.96
45	399.66	105	521.006	1052	353.794	1700	631.374
55	263.848	585	294.128	1127	316.138	1700	336.876
62	473.68	365	520.075	724	512.624	1400	665.908
69	570.798	278	588.919	642	600.727	1500	639.609
95	351.474	370	392.089	799	373.116	1600	817.441
73	295.785	419	313.625	770	325.919	1600	362.508
77	375.55	482	414.756	913	434.545	1700	496.469
53	696.352	625	791.918	1076	847.226	1600	912.419
58	267.065	179	359.535	580	374.139	1500	403.916
110	405.729	286	443.582	564	432.123	1700	515.988
61	524.681	555	601.371	1103	651.321	1600	702.359
49	621.115	126	657.992	551	605.002	1300	1321.27
41	302.339	360	375.454	691	392.232	1100	426.54
46	362.738	111	405.022	526	262.127	1100	572.383
55	345.593	325	410.227	872	457.277	1300	472.454
82	462.166	180	496.206	577	408.969	1600	1284.71
70	588.055	370	628.402	868	664.143	1600	639.632
64	485.391	360	560.34	802	594.956	1500	651.298
92	394.578	323	432.745	779	450.996	1700	488.279
64	214.559	467	239.605	854	254.153	1400	254.537
51	374.548	272	420.203	621	443.065	1100	480.639
38	296.51	98	326.716	535	224.154	1000	406.809
66	247.303	202	274.142	621	287.765	1400	314.602
62	554.381	480	619.11	1000	545.36	1600	593.044
70	800.281	507	882.54	1045	929.546	1700	1092.77
75	394.922	175	430.124	529	397.227	1600	1087.02
81	594.28	357	655.204	940	702.776	1700	767.864
103	176.341	395	194.771	757	200.129	1700	220.649
107	237.804	373	262.745	699	266.49	1700	419.464
74	260.604	183	288.511	640	229.353	1600	663.607
65	523.871	567	581.283	1061	616.975	1700	691.601
58	247.429	107	288.019	531	258.486	1300	697.339
55	293.057	397	347.01	733	355.801	1300	393.766
70	431.993	323	459.549	656	453.033	1300	712.98
69	434.386	422	508.902	804	523.547	1400	685.8
69	207.297	273	232.985	744	242.471	1500	257.284
75	357.463	533	426.336	1012	439.548	1600	563.958
82	700.759	536	788.895	1011	658.953	1700	848.785
81	287.557	173	308.491	525	259.38	1500	697.326
54	180.172	144	225.645	437	223.644	1300	246.779
83	319.94	361	344.316	752	364.757	1600	386.727
72	291.246	215	347.756	549	318.088	1700	1038.4
73	204.548	282	225.835	530	229.284	1300	499.049
84	157.565	395	169.684	779	177.085	1400	192.077
78	233.167	426	255.018	841	263.227	1500	284.588
80	502.625	374	577.695	741	580.094	1500	861.588
66	153.957	232	178.795	441	183.675	1100	201.34
95	373.937	233	376.81	599	332.189	1700	874.423
62	732.135	199	855.874	734	916.813	1400	996.505
62	318.83	166	365.482	498	303.389	1600	950.948
69	543.725	579	696.031	1091	736.262	1600	803.045
71	281.151	267	347.515	520	340.375	1700	575.625
60	455.276	244	555.797	647	512.353	1300	1097.46
81	194.136	175	219.464	483	183.845	1500	625.941
76	471.716	467	522.369	851	545.673	1600	659.353
57	326.22	143	370.928	482	314.138	1400	674.192
68	166.621	410	182.108	753	186.649	1500	295.049
47	542.867	153	682.545	650	616.252	1600	1438.13
75	195.635	390	237.851	714	243.607	1500	284.13
118	333.118	344	352.833	611	353.111	1600	379.127
95	499.003	343	521.887	750	486.804	1700	1301.57
81	381.094	468	446.275	845	464.22	1700	527.038
64	478.317	417	528.626	897	501.12	1600	1087.34
80	237.417	414	253.987	749	264.155	1600	290.626
70	616.541	467	702.123	925	730.119	1600	791.931
80	580.4	187	613.235	691	490.145	1600	1189.14
82	369.517	313	419.882	772	439.245	1500	470.818
81	374.186	572	400.053	1078	408.707	1700	564.541
76	573.48	396	640.85	778	643.683	1500	922.929
88	448.767	416	481.375	777	493.44	1700	483.808
59	329.591	414	379.054	789	394.498	1400	435.456
81	203.835	197	213.047	578	157.411	1400	472.064
62	170.266	400	240.728	805	243.759	1500	262.458
73	689.105	487	752.079	1039	801.628	1700	869.185
79	687.427	396	780.098	846	813.749	1600	891.083
64	475.457	449	518.339	1026	559.658	1600	604.596
48	276.39	238	301.019	446	305.458	1000	337.61
76	324.505	482	408.398	853	414.995	1600	450.506
66	415.111	523	470.041	947	508.866	1400	484.754
87	532.63	394	664.2	834	698.767	1600	757.583
85	313.59	426	395.881	818	404.301	1500	575.863
97	380.604	371	404.915	731	417.496	1600	456.907
64	232.861	377	264.022	736	276.153	1400	300.184
90	238.783	362	274.864	665	282.36	1400	434.282
75	158.616	348	171.562	671	177.988	1400	198.139
67	774.432	589	863.78	1072	910.928	1700	1015.44
76	609.895	360	652.01	786	669.271	1500	708.427
64	551.095	562	628.929	1006	670.521	1600	720.691
78	217.608	368	234.889	702	241.939	1400	280.248
82	331.443	466	354.888	883	354.186	1700	723.309
73	860.469	202	1020.01	780	935.713	1700	1946.18
42	591.691	107	683.143	1032	812.171	1400	861.734
75	443.146	400	504.362	804	522.003	1500	567.262
83	196.889	402	228.415	753	237.592	1500	270.024
84	350.907	491	384.522	931	395.651	1600	555.053
79	505.365	422	539.667	772	550.326	1600	627.851
70	370.84	543	408.15	1028	404.822	1700	730.956
88	577.623	306	599.394	684	600.592	1700	662.194
67	447.289	412	503.554	834	532.794	1500	582.845
61	513.678	407	599.974	923	575.621	1600	1087.17
72	370.281	198	393.523	504	386.845	1400	477.052
95	302.84	236	310.893	659	229.971	1600	723.245
95	563.28	435	613.744	791	630.57	1700	759.164
70	534.771	605	648.706	1069	677.548	1600	726.822
75	245.326	395	270.986	726	281.102	1500	410.431
88	182.503	284	201.518	714	211.827	1500	229.879
86	312.932	482	361.031	895	373.493	1700	494.864
58	425.466	450	477.974	832	501.3	1400	613.607
78	145.443	456	159.507	835	168.33	1500	187.663
59	307.366	161	340.071	506	291.621	1400	647.833
47	652.492	572	753.286	1022	819.066	1400	846.207
91	251.141	288	313.338	600	329.387	1400	352.916
68	169.432	294	180.32	581	182.197	1300	349.439
93	187.018	321	212.674	650	218.719	1500	307.398
42	198.583	94	251.946	620	191.416	1200	393.394
61	342.383	447	382.697	856	406.059	1300	436.568
88	470.49	380	518.994	715	485.928	1600	493.178
45	358.589	422	402.155	804	390.43	1200	316.176
66	351.002	335	374.552	622	379.929	1200	371.42
64	251.358	435	260.418	810	273.242	1500	281.725
109	306.959	282	329.832	543	326.134	1700	360.31
52	180.371	326	185.145	662	194.646	1200	207.633
102	328.094	467	381.791	878	389.652	1700	579.621
89	298.793	484	341.989	930	360.083	1700	397.156
96	394.501	389	418.612	677	429.826	1600	482.306
49	191.455	159	281.935	522	289.909	1500	313.282
95	189.159	294	221.417	651	211.909	1600	595.052
85	278.876	395	301.122	695	313.782	1500	249.638
71	518.011	227	533.576	596	490.985	1500	1206.53
83	245.347	297	277.193	538	288.733	1300	349.802
97	459.264	616	495.989	1139	524.622	1700	561.605
85	679.734	296	742.696	696	741.806	1700	832.058
67	271.728	419	289.188	796	295.487	1500	429.727
59	500.545	501	568.12	876	600.415	1400	648.662
57	733.675	481	903.581	864	963.069	1300	1056.3
81	364.025	368	387.416	659	399.393	1500	435.272
79	370.49	294	391.882	708	365.966	1500	849.713
58	439.221	458	486.526	844	512.955	1400	624.543
109	363.124	285	434.362	543	444.584	1700	517.377
80	267.897	322	294.772	617	306.756	1400	352.974
71	391.035	476	430.192	847	450.792	1500	492.303
73	341.956	181	368.491	624	259.459	1400	717.257
56	591.022	404	686.788	755	701.548	1300	1012.21
85	523.54	410	582.103	753	600.084	1600	721.196
89	217.965	224	231.419	560	182.498	1500	593.893
97	387.573	419	425.447	776	432.317	1700	464.592
72	453.543	398	518.269	785	547.4	1400	601.14
92	193.361	348	228.021	733	236.194	1600	258.626
59	484.027	414	543.455	829	575.191	1400	629.435
115	464.164	510	536.656	955	549.114	1700	779.223
59	465.664	398	531.072	730	550.803	1300	596.122
85	569.342	308	645.034	732	597.584	1600	1449.07
92	176.713	333	199.014	615	205.897	1500	232.81
67	303.473	315	389.978	585	395.793	1200	417.527
79	388.899	560	429.117	997	454.329	1600	494.6
64	376.193	440	415.574	1137	459.542	1600	478.259
104	336.619	337	378.307	577	372.946	1500	389.071
70	568.74	196	629.855	690	539.16	1400	1132.03
65	382.88	426	425.765	771	448.81	1400	467.123
76	417.849	358	444.846	717	442.398	1500	723.471
53	396.05	487	450.389	940	491.605	1300	497.636
80	222.308	254	254.695	563	262.5	1400	281.543
66	171.545	280	193.799	643	198.611	1300	202.148
101	142.827	287	170.363	540	172.657	1300	266.875
63	838.955	586	941.089	1097	1007.61	1700	1087.81
63	204.837	398	249.936	761	262.044	1300	291.541
63	495.609	509	546.921	960	564.292	1500	572.709
87	495.679	368	529.877	695	539.867	1600	505.765
52	358.636	139	395.144	644	249.498	1300	568.815
65	315.199	370	346.029	810	371.733	1500	378.415
59	444.401	429	491.735	844	527.178	1400	511.699
108	457.754	358	483.548	628	482.255	1700	524.176
103	424.811	360	448.586	657	444.45	1600	476.052
73	554.512	509	605.3	936	623.06	1700	989.444
51	217.17	364	239.429	702	239.264	1200	389.403
56	284.589	341	315.524	657	333.022	1200	363.978
71	172.995	357	190.493	670	200.29	1500	275.222
82	525.993	484	584.766	880	607.565	1700	734.845
56	169.293	327	181.623	667	191.202	1100	207.321
83	173.959	482	188.383	950	196.822	1700	216.596
67	401.932	535	450.13	1011	465.004	1700	601.387
72	253.997	504	277.638	963	289.887	1600	313.47
66	351.334	550	401.842	977	322.009	1600	330.509
52	192.842	222	214.515	572	232.021	1200	138.161
99	341.012	375	363.839	708	367.188	1600	649.796
89	601.974	397	709.329	780	735.176	1600	863.961
61	264.319	131	293.615	539	238.578	1400	654.273
73	573.363	421	633.253	806	594.586	1500	605.835
69	325.262	170	370.407	695	244.119	1700	679.937
96	321.337	354	353.27	714	366.163	1600	403.684
85	260.366	404	290.177	742	298.49	1500	453.563
62	212.618	153	218.426	408	189.078	1200	514.696
50	223.256	338	292.433	612	301.695	1000	322.794
66	391.913	187	372.924	475	328.799	1300	810.047
78	295.253	401	322.518	749	340.651	1400	345.733
101	184.431	352	197.133	646	203.039	1600	222.389
65	521.416	377	568.57	992	615.449	1600	670.819
60	393.114	434	426.622	815	439.214	1400	614.291
72	187.446	209	254.263	601	260.272	1700	277.168
78	734.895	162	790.064	683	618.551	1700	1502.35
66	238.315	317	268.028	631	281.363	1400	166.038
91	334.492	426	366.018	917	323.413	1600	707.138
53	679.905	470	758.603	934	815.948	1400	818.559
81	152.85	211	167.475	725	172.089	1700	177.47
81	714.622	508	797.142	925	821.527	1600	994.697
44	239.518	226	261.445	774	292.398	1100	309.146
45	770.685	117	928.906	764	830.968	1400	1566.6
73	452.163	543	497.859	974	523.869	1600	539.722
92	463.01	558	496.061	1005	524.163	1500	568.225
58	310.271	452	398.699	850	420.994	1300	470.086
63	88.2743	266	118.521	638	127.542	1300	136.553
57	546.775	221	579.296	583	595.951	1300	590.721
76	233.178	371	252.465	742	268.099	1600	189.801
41	349.426	495	401.927	916	439.796	1200	449.11
58	769.479	554	870.877	1001	931.288	1500	969.561
115	312.29	314	334.299	566	329.492	1700	403.146
78	215.434	288	253.54	567	259.196	1300	284.647
78	696.782	237	678.711	557	627.593	1500	1565.79
64	631.181	157	691.691	651	589.89	1500	1360.09
62	189.962	287	201.508	598	194.884	1200	382.099
49	455.617	488	520.048	917	473.339	1300	492.54
83	446.442	476	469.379	997	401.667	1600	864.341
65	432.524	576	482.614	1108	480.816	1700	750.769
57	527.084	467	616.029	961	641.924	1400	777.435
58	196.249	141	244.153	449	201.721	1500	671.935
81	440.304	436	481.548	824	493.594	1600	538.962
59	374.872	458	404.462	858	427.113	1500	467.621
70	656.466	166	706.023	859	497.858	1700	1043.96
98	297.281	289	320.663	600	324.613	1700	363.365
72	803.485	564	882.738	1042	935.697	1700	954.721
105	381.556	302	428.077	692	434.346	1600	458.171
25	224.323	79	303.89	407	307.673	1000	280.368
85	308.772	528	341.699	992	360.119	1700	403.154
73	433.232	192	443.012	568	378.41	1500	944.99
89	672.856	222	709.099	657	621.681	1700	1463.85
84	746.776	503	848.974	977	876.637	1700	952.907
75	709.768	525	774.688	924	805.503	1600	947.211
80	688.049	209	762.05	771	625.732	1600	1486.52
69	323.32	145	429.366	507	425.039	1600	456.726
66	358.097	551	389.969	1036	414.639	1500	443.979
58	842.064	151	920.374	715	663.674	1600	1459.54
42	391.007	95	471.961	769	515.143	1300	550.347
53	464.38	132	573.246	689	492.654	1600	1207.68
59	140.886	278	163.363	515	166.912	1200	337.668
88	193.207	165	218.096	444	211.609	1500	555.582
91	134.422	227	160.058	432	157.07	1500	252.518
58	690.324	134	831.453	798	740.957	1600	1665.85
91	518.962	491	559.541	914	581.986	1700	670.489
73	457.928	372	493.751	717	495.735	1400	763.798
81	264.854	395	298.474	781	315.339	1600	354.006
92	197.288	422	206.876	796	208.917	1700	450.793
77	540.536	411	575.301	842	537.492	1700	1509.11
62	495.366	414	570.674	911	543.759	1600	1077.58
69	370.715	449	397.79	918	411.906	1600	446.336
95	337.215	490	361.174	1038	380.538	1600	406.535
59	203.756	384	223.855	712	234.887	1200	254.381
84	285.507	222	307.739	656	320.355	1600	348.062
76	363.764	205	342.128	538	294.761	1400	762.373
94	181.476	407	195.691	809	201.828	1600	224.682
83	410.851	527	455.094	963	468.852	1600	529.635
84	352.309	472	384.12	863	403.062	1700	453.18
63	199.804	245	211.525	510	193.126	1200	562.483
78	358.474	386	394.083	797	412.955	1600	460.586
117	348.063	381	369.053	657	367.908	1700	326.54
53	173.592	237	188.85	689	199.249	1300	215.076
74	232.253	250	260.642	679	273.872	1400	298.449
77	174.126	318	186.816	745	196.042	1500	214.606
90	400.642	406	423.681	730	430.887	1700	948.481
60	202.736	416	245.39	764	259.089	1400	298.287
93	355.803	278	390.073	551	380.016	1700	614.578
93	331.262	334	349.131	725	357.175	1600	386.011
36	411.81	122	519.222	576	576.477	1300	432.807
74	697.849	467	751.537	867	763.656	1700	773.293
61	210.547	359	235.163	747	246.746	1300	275.742
86	231.752	476	252.405	905	263.503	1600	301.844
122	328.117	400	349.722	742	359.663	1700	424.318
54	352.653	466	383.809	942	416.271	1400	414.05
73	821.621	181	884.739	763	756.063	1700	1725.75
52	730.514	521	842.593	977	894.163	1400	1031.25
63	737.629	440	818.671	958	779.012	1700	1613.07
63	197.887	269	223.232	532	218.03	1200	505.904
79	370.602	561	416.865	1110	451.809	1500	487.176
91	404.204	278	506.694	734	521.258	1600	560.319
74	421.793	320	447.989	722	469.308	1600	434.989
87	582.902	488	652.788	900	683.109	1700	800.046
71	793.214	502	907.077	893	947.709	1600	1036.58
80	274.078	394	299.981	724	310.76	1500	366.563
88	494.515	620	571.734	1127	603.793	1600	648.457
106	201.549	377	212.154	749	203.563	1700	537.528
101	270.38	307	299.004	545	299.648	1400	321.175
98	326.557	265	344.674	532	332.455	1600	402.832
55	108.269	244	151.622	658	157.786	1300	168.754
68	830.877	479	907.198	1066	979.105	1600	1054.51
80	504.871	475	554.922	1024	520.146	1600	889.413
96	538.309	431	582.164	758	602.595	1700	574.156
51	481.116	433	541.627	802	569.606	1300	628.823
88	276.098	335	296.549	700	302.595	1500	327.149
83	627.479	522	693.643	978	731.644	1700	792.423
78	347.481	395	373.636	725	390.584	1500	377.791
105	212.355	327	226.09	610	230.961	1600	249.888
74	296.291	548	329.917	1019	349.043	1700	409.998
66	231.475	159	256.95	456	218.932	1200	553.218
41	238.619	396	266.71	746	285.47	1100	306.732
48	562.193	549	632.989	1017	609.268	1500	680.772
77	593.269	468	707.006	903	728.035	1600	786.575
63	313.595	304	335.531	701	307.632	1200	618.916
85	341.515	395	367.719	747	374.933	1600	451.958
78	442.596	422	486.425	869	496.107	1600	649.268
70	214.243	219	226.52	591	198.931	1400	510.365
50	238.643	134	283.839	417	233.926	1300	681.686
45	503.698	253	548.77	757	591.386	1200	638.003
74	319.082	378	375.338	725	388.649	1400	446.341
96	396.991	234	418.549	708	311.501	1700	863.109
56	521.358	153	599.697	587	470.42	1400	1081.07
63	153.136	158	171.936	650	181.288	1400	165.074
73	588.111	559	656.918	1054	696.861	1700	755.58
63	587.284	212	723.038	782	760.839	1400	824.585
44	249.323	316	258.702	726	265.716	1200	262.977
59	559.785	476	689.605	824	726.011	1400	791.668
106	331.886	354	354.239	631	356.809	1700	477.346
104	552.328	467	637.159	878	651.541	1600	892.159
83	548.582	214	527.214	589	457.968	1500	1166.15
49	391.503	367	441.921	684	460.214	1200	538.335
64	334.416	351	362.99	659	382.785	1300	371.733
88	407.849	418	463.762	846	479.047	1700	559.672
83	480.856	365	516.829	727	525.652	1600	668.117
64	302.621	492	336.235	996	361.487	1600	395.891
82	445.291	507	484.019	908	503.245	1700	618.031
91	327.65	369	345.226	775	329.514	1600	825.276
65	517.337	281	571.276	586	578.99	1300	744.875
96	579.071	309	613.398	605	602.25	1700	676.283
70	338.67	590	378.011	1072	403.69	1700	440.464
79	678.49	467	727.103	887	746.616	1700	842.506
76	341.734	182	381.254	588	326.258	1700	766.542
88	371.471	184	429.542	589	350.824	1700	994.532
51	649.676	210	715.024	766	772.517	1300	831.64
82	273.15	469	296.6	979	311.653	1600	342.067
87	413.817	415	459.227	818	462.94	1600	742.778
96	162.933	270	172.806	633	160.112	1600	466.816
80	189.684	216	215.664	593	221.515	1500	235.443
87	305.251	313	328.972	621	340.71	1500	330.321
52	368.367	377	401.964	704	424.991	1200	465.186
91	277.665	352	330.944	705	342.665	1600	383.956
61	309.869	151	306.922	444	255.592	1200	701.551
73	765.171	449	840.772	950	814.828	1700	1609.81
77	262.78	379	280.324	775	264.441	1500	505.784
107	297.881	358	330.4	656	334.283	1700	531.685
81	226.424	346	289.276	668	297.377	1400	314.925
58	377.974	576	424.096	1070	457.03	1600	474.405
61	446.182	180	507.496	606	444.754	1500	1190.86
80	564.704	291	596.468	620	605.559	1500	734.47
77	573.347	557	646.566	1042	678.824	1700	803.895
52	272.653	430	318.264	802	336.755	1300	396.86
65	678.347	157	728.73	729	581.116	1700	1466.25
90	308.938	486	336.893	874	353.437	1700	387.401
71	470.317	297	508.357	812	544.136	1500	500.708
81	311.175	400	332.311	769	338.955	1600	410.746
66	610.354	496	709.72	916	739.488	1600	853.651
64	211.049	149	268.371	471	229.016	1600	733.447
77	228.336	402	274.128	748	284.606	1400	313.773
97	317.282	390	339.942	696	339.704	1500	437.295
47	346.794	424	423.275	774	449.47	1200	481.223
58	616.097	548	683.194	925	721.162	1500	737.506
80	551.386	340	577.365	696	566.947	1500	554.623
69	291.369	222	316.302	602	282.144	1400	790.001
43	446.874	384	494.217	726	510.581	1200	434.192
60	520.278	552	583.434	1059	615.044	1500	725.028
62	250.768	165	298.937	504	267.057	1300	662.59
78	540.828	380	605.575	848	631.024	1600	688.279
95	341.521	388	361.055	830	342.518	1700	864.947
64	255.536	430	299.908	804	316.841	1400	351.902
71	286.844	262	305.393	561	309.137	1300	348.114
73	181.113	415	196.713	784	203.392	1600	293.903
80	498.688	429	547.68	923	457.793	1700	633.141
49	160.135	332	186.957	624	191.118	1100	290.061
82	721.077	314	799.44	755	742.355	1600	1720.83
73	242.424	269	301.163	806	316.737	1600	345.265
52	417.551	153	463.858	789	510.157	1400	559.145
79	157.722	404	171.695	739	178.692	1500	199.838
74	270.636	251	287.204	525	269.08	1400	812.947
78	240.038	433	260.472	815	266.269	1700	442.862
68	574.882	163	614.594	779	412.217	1500	857.175
47	360.34	210	387.497	628	419.999	1100	384.008
92	284.593	416	302.898	768	308.657	1700	622.724
58	539.537	180	653.39	807	664.373	1500	1255.15
64	199.736	342	242.317	628	253.837	1200	284.286
83	259.397	467	285.441	873	292.449	1700	479.039
61	575.002	530	675.36	1025	715.961	1400	815.727
86	412.791	470	455.306	873	465.894	1700	741.454
57	223.251	281	241.324	762	258.81	1300	281.37
92	293.256	384	329.49	751	341.838	1700	376.276
70	512.472	347	573.979	857	608.981	1600	671.136
96	349.996	512	447.824	934	463.707	1700	504.585
64	370.642	264	414.941	841	296.785	1700	763.797
90	556.326	472	639.73	870	663.069	1700	784.027
87	240.224	351	258.008	797	275.711	1600	254.859
76	503.429	237	558.034	532	547.118	1400	637.428
55	516.983	421	560.817	762	586.445	1300	639.162
53	422.639	343	464.262	648	490.587	1200	473.59
80	153.388	254	185.933	509	192.622	1200	209.96
78	452.364	224	498.222	638	446.552	1700	1238.81
77	554.676	425	675.55	904	711.169	1600	768.408
53	146.302	267	165.808	500	169.268	1000	242.677
68	241.566	409	264.399	935	286.344	1500	310.96
61	293.945	454	314.773	1046	342.656	1600	365.135
60	370.145	146	390.377	514	297.733	1100	647.367
68	727.115	592	809.362	1020	849.898	1700	934.043
57	471.926	470	514.481	931	549.792	1500	594.913
40	299.524	102	345.974	431	312.072	1100	636.875
64	563.111	138	618.14	556	505.798	1400	1345.12
82	243.478	303	267.762	647	279.027	1400	266.174
96	241.928	395	263.209	694	276.621	1500	202.318
56	542.648	585	616.456	1062	600.828	1600	580.696
102	190.099	363	221.307	686	227.818	1600	289.971
104	347.637	414	375.331	739	392.79	1700	349.045
73	221.506	244	237.734	495	239.807	1100	419.674
82	317.571	382	375.619	738	380.796	1500	409.931
67	633.668	592	759.595	1092	800.659	1600	861.37
59	466.316	467	523.424	980	520.877	1500	766.179
80	280.419	218	341.094	620	357.399	1600	382.751
47	313.888	130	324.611	375	290.855	1100	637.761
63	409.479	372	491.644	781	522.389	1400	569.307
42	415.941	122	675.339	678	711.631	1700	783.898
60	156.757	363	166.927	742	173.983	1300	196.049
65	403.653	302	445.468	769	420.511	1400	744.911
86	488.6	186	528.639	651	450.532	1700	1352.37
53	199.265	371	217.824	804	234.531	1100	250.829
74	417.069	466	485.547	841	504.797	1500	595.775
61	786.054	540	890.06	1001	945.323	1600	1019.9
61	322.648	164	349.653	611	236.075	1400	505.984
59	219.344	305	233.191	555	241.789	1200	255.747
67	781.23	159	775.428	626	615.308	1600	1440.19
49	344.888	133	343.155	413	291.406	1100	581.833
76	303.964	372	323.588	766	314.246	1500	559.92
57	338.568	144	363.054	719	390.558	1400	412.902
83	403.205	426	461.527	834	475.206	1400	511.593
75	466.72	305	497.79	570	501.79	1400	564.57
95	283.831	323	308.172	641	312.95	1700	348.996
74	705.722	585	785.827	1059	831.523	1700	845.4
82	676.871	371	725.214	837	746.058	1700	932.384
60	797.614	490	884.376	984	942.851	1600	1016.85
90	424.658	307	448.472	579	442.499	1600	502.943
74	449.497	426	498.475	716	508.98	1400	545.405
93	216.722	320	242.413	606	245.253	1500	307.246
73	225.874	370	246.147	685	257.347	1300	270.271
79	487.779	272	527.985	588	523.609	1500	585.039
88	395.949	219	419.06	559	385.813	1600	1089.77
58	138.622	344	149.565	764	159.847	1400	145.539
82	345.091	422	395.593	968	372.422	1700	768.638
54	713.816	346	858.689	1067	622.949	1700	1161.76
69	343.124	492	410.079	923	432.735	1600	485.058
82	396.8	368	428.001	781	452.75	1700	366.45
63	494.071	177	600.093	694	516.336	1500	1145.04
46	389.301	337	416.365	726	444.047	1200	480.327
80	487.912	445	550.963	866	571.267	1600	622.139
90	366.103	269	381.535	544	376.419	1500	419.612
58	559.267	583	626.127	1103	679.772	1600	696.208
60	211.198	342	246.71	680	260.999	1100	282.224
65	677.951	446	729.475	856	721.215	1500	735.6
79	428.43	477	468.691	892	485.434	1600	606.565
61	320.18	413	347.586	771	365.406	1400	396.466
58	853.898	589	983.469	1127	1057.37	1600	1162.96
80	332.45	395	360.111	701	377.194	1400	347.17
79	716.272	454	770.516	890	797.215	1700	901.971
55	437.989	390	500.022	717	520.329	1300	576.851
58	302.34	492	331.981	910	350.185	1500	394.856
109	191.814	292	215.094	550	218.976	1500	276.447
66	352.35	164	381.079	570	273.058	1300	719.497
77	435.307	323	500.627	658	487.663	1500	1352.98
100	380.003	443	407.352	854	409.157	1700	815.959
73	428.976	323	457.634	637	452.831	1300	731.135
62	417.287	449	475.513	806	496.838	1400	544.929
69	192.819	270	203.669	527	204.491	1300	396.103
96	256.64	458	278.419	856	290.562	1600	331.619
88	335.751	241	363.841	691	381.714	1600	412.113
73	332.466	399	362.042	785	377.1	1500	411.884
55	266.355	341	288.09	634	300.017	1100	344.819
56	277.491	357	309.017	638	324.582	1000	344.367
69	581.913	408	625.753	759	640.248	1500	722.84
79	186.32	297	208.282	554	209.965	1200	408.577
71	635.74	484	701.083	839	726.007	1600	800.107
93	184.856	323	193.195	644	172.337	1500	514.967
50	157.565	290	197.713	761	207.569	1300	224.762
98	363.583	210	399.928	489	365.384	1700	1110.62
58	506.573	469	603.387	849	632.964	1300	711.305
85	370.004	361	424.156	735	427.96	1500	702.733
48	441.346	424	492.002	800	519.703	1300	587.68
46	379.698	342	447.201	848	368.175	1300	520.17
82	140.808	318	147.644	596	143.119	1300	413.684
96	323.005	332	342.92	677	354.098	1600	389.717
40	241.245	90	306.641	724	211.548	1400	385.077
51	471.189	195	523.335	1110	590.585	1600	631.947
82	226.543	279	253.307	543	253.913	1300	470.645
80	309.843	478	330.794	952	346.77	1700	380.213
53	407.306	400	462.781	922	423.054	1400	668.394
70	291.513	377	323.819	716	333.711	1500	394.98
45	311.844	404	362.342	750	391.438	1100	417.78
72	523.404	535	578.463	982	614.029	1600	617.67
84	381.712	298	405.25	625	405.455	1500	455.943
