epoch,n, train_loss, valid_loss
1552,1, 2.8745870495, 2.4671371460,
1552,2, 3.1113603306, 2.6445275879,
1552,3, 2.8886486340, 2.8658945084,
1552,4, 3.4259180975, 5.1241464520,
1553,0, 2.9973474741, 2.8196247292,
1553,1, 3.3172647429, 3.5029595661,
1553,2, 3.2281507349, 3.8727300358,
1553,3, 3.1865285492, 3.0135579395,
1553,4, 2.9654607439, 2.6780224228,
1554,0, 3.0198952389, 2.7311020708,
1554,1, 2.9177198315, 2.3156805420,
1554,2, 3.0276615286, 3.6091218185,
1554,3, 3.3468821001, 3.2233134127,
1554,4, 3.3368286324, 4.3890238285,
1555,0, 2.8875604439, 2.6135273027,
1555,1, 2.9201164579, 3.2153218126,
1555,2, 4.2915454483, 3.1736043692,
1555,3, 3.2891142225, 3.0303064632,
1555,4, 4.0515852213, 3.5982066202,
1556,0, 2.8229217815, 4.0031129265,
1556,1, 3.4269578505, 3.1910571337,
1556,2, 3.2757524681, 4.1664337015,
1556,3, 2.6882424927, 2.6027120399,
1556,4, 2.8037987328, 2.5166480875,
1557,0, 3.0947986364, 3.6191701221,
1557,1, 3.2860726404, 3.1216454697,
1557,2, 3.3534132004, 3.8636855268,
1557,3, 3.1230355549, 2.6570576572,
1557,4, 2.8842815781, 2.5839222670,
1558,0, 3.7329225492, 2.4330975676,
1558,1, 2.8084717607, 2.5811231041,
1558,2, 3.7034267473, 3.6253108788,
1558,3, 2.7301683807, 2.3915467691,
1558,4, 2.9563478136, 3.8575746965,
1559,0, 3.6932378578, 2.4164973497,
1559,1, 3.1010338593, 2.8057676220,
1559,2, 3.3254050493, 2.6783959436,
1559,3, 2.9479975462, 2.6945707846,
1559,4, 3.0334817314, 4.1211151028,
1560,0, 3.6018398046, 2.8162288761,
1560,1, 2.8727680683, 2.3669670773,
1560,2, 3.3180428505, 2.7853479767,
1560,3, 3.3840788078, 2.7091891527,
1560,4, 2.7677459097, 4.8590964270,
1561,0, 3.5979199886, 2.5578511524,
1561,1, 3.7032131052, 3.8275611496,
1561,2, 3.1683319712, 3.1162439919,
1561,3, 2.9436525822, 2.9333919144,
1561,4, 3.3758648300, 3.9267190790,
1562,0, 2.9468588924, 2.5244811726,
1562,1, 2.9402161980, 2.2961415815,
1562,2, 3.1072735691, 2.8364564419,
1562,3, 3.5307367086, 4.7290042782,
1562,4, 2.9149392176, 3.3356971169,
1563,0, 3.2124037600, 3.1657246017,
1563,1, 3.7513711214, 3.1223356438,
1563,2, 3.4493005753, 4.5564713478,
1563,3, 3.1170224237, 3.0907741880,
1563,4, 3.4050274324, 3.2763840532,
1564,0, 3.3228375912, 3.1095752764,
1564,1, 2.5781764078, 3.6402972507,
1564,2, 4.3944462299, 4.2205704308,
1564,3, 3.3841407919, 2.7547847462,
1564,4, 3.1041401100, 2.7964635038,
1565,0, 4.1911959505, 2.8068268204,
1565,1, 3.2900453091, 2.6210802507,
1565,2, 3.0089252996, 3.2697813892,
1565,3, 3.1453085899, 4.0046082497,
1565,4, 3.1034379816, 4.7235550880,
1566,0, 3.3626906109, 3.4955892181,
1566,1, 3.1687966394, 4.0756181240,
1566,2, 2.9959774303, 2.6216471720,
1566,3, 3.0543134165, 2.3478812695,
1566,4, 3.1777512074, 2.5931400013,
1567,0, 3.3110925388, 4.9245135880,
1567,1, 5.4470309830, 2.8292090273,
1567,2, 3.3563323116, 2.7280029345,
1567,3, 2.9023434830, 2.0736994457,
1567,4, 3.2149899769, 2.5176325846,
1568,0, 2.9114858389, 3.3418608761,
1568,1, 3.0412317753, 2.4615352392,
1568,2, 3.2669397736, 3.8659675312,
1568,3, 3.0290218735, 3.1853881931,
1568,4, 3.2464282036, 2.7152795649,
1569,0, 2.9693081284, 4.0873544979,
1569,1, 3.0598601484, 3.0606138372,
1569,2, 3.2945141745, 2.6909649944,
1569,3, 3.3033789301, 4.5932480812,
1569,4, 2.9431867981, 2.5001417637,
1570,0, 2.9322020245, 2.6735708284,
1570,1, 2.7526799726, 2.5873323536,
1570,2, 3.5653632069, 4.6728138351,
1570,3, 2.5819539070, 2.1040532923,
1570,4, 3.1739090443, 3.0222657204,
1571,0, 3.5291434908, 2.8209156275,
1571,1, 4.2674097157, 3.3309493637,
1571,2, 3.1668866777, 3.2153514099,
1571,3, 4.5588415384, 4.3221009350,
1571,4, 3.4552250195, 3.1259843111,
1572,0, 3.3721812296, 4.0707313299,
1572,1, 4.1156831169, 3.5286562824,
1572,2, 3.1529734278, 3.0304202938,
1572,3, 3.4399420929, 2.4436055660,
1572,4, 2.9112425041, 2.8736849833,
1573,0, 2.9348273945, 2.3155411816,
1573,1, 3.1403433990, 2.8419690704,
1573,2, 3.1618682623, 2.8095869446,
1573,3, 4.6351477432, 4.4983775997,
1573,4, 3.5647439623, 3.9146253204,
1574,0, 3.2984019995, 4.5658415604,
1574,1, 3.3183752394, 2.4977373362,
1574,2, 3.3684016371, 2.2290590048,
1574,3, 3.0789652777, 3.4592063808,
1574,4, 3.3381471062, 3.4179468632,
1575,0, 5.1736224937, 4.2303056717,
1575,1, 3.7030895948, 3.3563648844,
1575,2, 3.2549108601, 3.0301070118,
1575,3, 3.2042672682, 3.2496358919,
1575,4, 4.0914741230, 3.0441515112,
1576,0, 3.1588552523, 2.7017131472,
1576,1, 3.3012250948, 3.1414398289,
1576,2, 2.9821377945, 2.8959322166,
1576,3, 3.8674479914, 3.0557067204,
1576,4, 2.9244756985, 3.6359376574,
1577,0, 2.8049102831, 3.9427007723,
1577,1, 2.7708586550, 2.7532614183,
1577,2, 3.8785851622, 3.5954077816,
1577,3, 3.6395618534, 3.7100964022,
1577,4, 3.3445441389, 4.1481201553,
1578,0, 2.9729842710, 2.7841573954,
1578,1, 2.7199144411, 3.8403520393,
1578,2, 2.9637765312, 3.4443232727,
1578,3, 3.4299450827, 2.5255034685,
1578,4, 3.1473332644, 2.7296105242,
1579,0, 3.5560079288, 3.2731633615,
1579,1, 3.1202063036, 3.0575849152,
1579,2, 3.2508193207, 2.4914535522,
1579,3, 4.2643635178, 3.8249136734,
1579,4, 2.7497275734, 3.1535769844,
1580,0, 3.2771642876, 2.7969491911,
1580,1, 3.2284573126, 2.2522005701,
1580,2, 3.4872559929, 3.9598338413,
1580,3, 3.3782059193, 2.9147625732,
1580,4, 2.8922341251, 3.3444570351,
1581,0, 2.8580068970, 2.5462317181,
1581,1, 4.4115927410, 3.3448784065,
1581,2, 3.2394843006, 2.4589151335,
1581,3, 3.3536847019, 3.8593424129,
1581,4, 3.2002634525, 3.1436143589,
1582,0, 3.2408127022, 3.1030803061,
1582,1, 3.8501208925, 2.6511240339,
1582,2, 3.0379820967, 2.5369493246,
1582,3, 3.3507404423, 4.0925583887,
1582,4, 3.1496973181, 2.3459504080,
1583,0, 3.2061889410, 2.6168360472,
1583,1, 2.9647375154, 2.2212306213,
1583,2, 3.5301900530, 3.0228478527,
1583,3, 4.0112897301, 4.1233419228,
1583,4, 4.4272304821, 2.6029459667,
1584,0, 3.4436368370, 2.8251193476,
1584,1, 3.6432375574, 4.0240865898,
1584,2, 2.9907400799, 2.8631133986,
1584,3, 2.8290346384, 2.2629700184,
1584,4, 3.2930193424, 3.4954456997,
1585,0, 2.9314373159, 3.6089091682,
1585,1, 2.9439252853, 2.9639621735,
1585,2, 2.7272694540, 3.1221023035,
1585,3, 2.9601392984, 2.8747432089,
1585,4, 2.8725823069, 2.2813542747,
1586,0, 3.0677474451, 2.7109500360,
1586,1, 3.7624116850, 2.8895530891,
1586,2, 2.9365823221, 2.7546273518,
1586,3, 2.9889433050, 3.0781840849,
1586,4, 2.9586204338, 4.4417229176,
1587,0, 3.1126357794, 2.5435407257,
1587,1, 3.1292469358, 2.5393029499,
1587,2, 2.8219959974, 4.1793929243,
1587,3, 3.4619092083, 3.5528680897,
1587,4, 3.4797542620, 3.0636310816,
1588,0, 3.0614022732, 2.4567415619,
1588,1, 3.6347203064, 2.4158279896,
1588,2, 2.9810902643, 2.1035747671,
1588,3, 2.9922428131, 3.3812405205,
1588,4, 2.7586864090, 3.4535273170,
1589,0, 2.9782976913, 3.0985042286,
1589,1, 3.6773677635, 3.2808034086,
1589,2, 3.9681057119, 3.0355119753,
1589,3, 3.2480124712, 5.1300180912,
1589,4, 2.8457187939, 3.4298398209,
1590,0, 3.7806858826, 3.0904781580,
1590,1, 2.5477571869, 2.1263074780,
1590,2, 3.1508397102, 4.1601186466,
1590,3, 2.9060425663, 3.2143359756,
1590,4, 3.1142904425, 2.5923903990,
1591,0, 3.2029850292, 2.8121219921,
1591,1, 3.3738259554, 3.6132626820,
1591,2, 3.1376116085, 2.8909700394,
1591,3, 3.7101127768, 4.7131596518,
1591,4, 3.1603575420, 2.2549145174,
1592,0, 3.9399195910, 2.5966566277,
1592,1, 2.7576411963, 2.8623708248,
1592,2, 2.9002097750, 2.2805348682,
1592,3, 3.2917531919, 3.8615634394,
1592,4, 3.0249492931, 3.5789815044,
1593,0, 3.0562969923, 2.3451616001,
1593,1, 3.1293657446, 4.2507471657,
1593,2, 2.7383407068, 3.1196359682,
1593,3, 2.9472468567, 3.5094564867,
1593,4, 3.3553082800, 3.0902019405,
1594,0, 3.1566352081, 2.5834263706,
1594,1, 3.5083963394, 3.6976880360,
1594,2, 4.4289768648, 2.6471337366,
1594,3, 3.5651079988, 4.6374334335,
1594,4, 3.3832638645, 3.6221960020,
1595,0, 2.9756032848, 2.4581611395,
1595,1, 3.2556566525, 2.8694263268,
1595,2, 3.2489433050, 2.5657547951,
1595,3, 3.7465590715, 5.2318451786,
1595,4, 2.9171292639, 3.0042139006,
1596,0, 2.9570705700, 2.7505773211,
1596,1, 2.6452912521, 4.0921761227,
1596,2, 3.0876039505, 2.2769321823,
1596,3, 3.4788442373, 2.9827649975,
1596,4, 3.8702133226, 3.5616871452,
1597,0, 3.0227539730, 4.1714707518,
1597,1, 3.3624414158, 3.9405592012,
1597,2, 3.2119789982, 2.6580761957,
1597,3, 2.8651250696, 2.3837080407,
1597,4, 4.3480970669, 3.2939408398,
1598,0, 3.0195835352, 2.4868181276,
1598,1, 3.4570750666, 4.1882548141,
1598,2, 2.9781033659, 3.4374065495,
1598,3, 2.9301795435, 3.4662207890,
1598,4, 3.1140816784, 3.1163878250,
1599,0, 3.1502280664, 2.8365777445,
1599,1, 3.4302883101, 3.1673204517,
1599,2, 3.1895973253, 2.9984392691,
1599,3, 3.7189715910, 2.8153603601,
1599,4, 2.7350346851, 3.5424489355,
1600,0, 3.1046582413, 2.6084109354,
1600,1, 3.0910008049, 3.2747500372,
1600,2, 2.9966806889, 3.0257545376,
1600,3, 3.1373158598, 2.4430450439,
1600,4, 2.9228682232, 4.6122667408,
1601,0, 4.0574746847, 2.3701933527,
1601,1, 3.3043270063, 3.4543196583,
1601,2, 3.1125746012, 3.7200225067,
1601,3, 2.7767539215, 3.7479473162,
1601,4, 3.6128794336, 1.9444675827,
1602,0, 3.1036893463, 2.4249441719,
1602,1, 3.6160677671, 3.3427081108,
1602,2, 3.4534490919, 2.3236167574,
1602,3, 2.8307883120, 4.2142373943,
1602,4, 3.0377120543, 2.4348160982,
1603,0, 3.4292895031, 4.5107573128,
1603,1, 3.0697319651, 2.6162767458,
1603,2, 3.3073427963, 3.1090704107,
1603,3, 3.6214012671, 3.4881832361,
1603,4, 2.7713483000, 3.6202692080,
1604,0, 2.9991233826, 3.5926016474,
1604,1, 2.9486456966, 4.2348817825,
1604,2, 3.5651021385, 4.1984119415,
1604,3, 3.0290305042, 4.0637966728,
1604,4, 3.8219285297, 3.0876298523,
1605,0, 3.6664285278, 4.6290506268,
1605,1, 3.9680074406, 3.7523535061,
1605,2, 3.4061495638, 2.5225799322,
1605,3, 3.1612539148, 2.6051509714,
1605,4, 3.4958867121, 3.1141475248,
1606,0, 2.9299114513, 2.9801808071,
1606,1, 3.0144065237, 2.9494665194,
1606,2, 2.9807293367, 2.7912125254,
1606,3, 2.9706438065, 4.0785989761,
1606,4, 3.0837874651, 2.8336994743,
1607,0, 3.3500561762, 2.4632554722,
1607,1, 2.6598990917, 2.5281282616,
1607,2, 3.3393036032, 2.7241149473,
1607,3, 3.1824130535, 3.6279706335,
1607,4, 2.9956183767, 3.0533195972,
1608,0, 3.0952291965, 2.7865032482,
1608,1, 2.7620212841, 2.2727631998,
1608,2, 2.7907975769, 3.5316310120,
1608,3, 2.7669479179, 2.6479687405,
1608,4, 3.2375290585, 3.3453528214,
1609,0, 3.5148464394, 4.1828888416,
1609,1, 2.9260517168, 2.6144369507,
1609,2, 2.9824213696, 3.2616535378,
1609,3, 2.8879081249, 2.8260896015,
1609,4, 2.4796541977, 2.1147508478,
1610,0, 2.9303087664, 2.7581442738,
1610,1, 2.9460559464, 2.5106083393,
1610,2, 2.7093495226, 4.0967877817,
1610,3, 3.9190997171, 2.1338270426,
1610,4, 2.9575165033, 2.6482781029,
1611,0, 2.7883111143, 2.1188273335,
1611,1, 3.1941434622, 2.4199961805,
1611,2, 3.2709188604, 3.1041704178,
1611,3, 3.2464132595, 4.4702252769,
1611,4, 3.0531219482, 3.8852117014,
1612,0, 4.3223955727, 2.8237614965,
1612,1, 3.5785506296, 3.4730328369,
1612,2, 3.0691586304, 2.9434086514,
1612,3, 3.2380043459, 4.3434525824,
1612,4, 3.9317333984, 5.0935371113,
1613,0, 2.8807581568, 3.8461270285,
1613,1, 3.3257643032, 2.7521889639,
1613,2, 3.4567791319, 2.6040387726,
1613,3, 3.2183117437, 3.0260737181,
1613,4, 3.3622002172, 2.3133398008,
1614,0, 3.0096927547, 2.2726403856,
1614,1, 2.8015167618, 3.8627662897,
1614,2, 2.8778104401, 2.4727831745,
1614,3, 2.3746183586, 3.1505968475,
1614,4, 3.0980255270, 3.9423937988,
1615,0, 3.6611987114, 4.5201309109,
1615,1, 2.8394824696, 2.1252836561,
1615,2, 2.9672726154, 2.7108785868,
1615,3, 3.5591351843, 3.0418445015,
1615,4, 2.9974936342, 2.3735564852,
1616,0, 3.1080201483, 2.7395802546,
1616,1, 3.0015146685, 3.1742398071,
1616,2, 2.7613406277, 2.5481815720,
1616,3, 5.5589442635, 3.2035362196,
1616,4, 2.7370026302, 2.4756268167,
1617,0, 2.9526300335, 2.3250775576,
1617,1, 2.9681810427, 2.5093605471,
1617,2, 3.6549064159, 3.0449916553,
1617,3, 2.8657564592, 3.1134385633,
1617,4, 2.8556953907, 4.1110982466,
1618,0, 3.4545500231, 4.2195298672,
1618,1, 2.4220102978, 2.6968942213,
1618,2, 3.1336781883, 3.4586007881,
1618,3, 3.4614503193, 3.7987168694,
1618,4, 3.1573382282, 2.8268349457,
1619,0, 3.1137367153, 2.5726499653,
1619,1, 3.1816565895, 3.0335637093,
1619,2, 3.1251552868, 4.2946494102,
1619,3, 3.3100581408, 2.7514428759,
1619,4, 3.0487607050, 2.8572742748,
1620,0, 3.5017757082, 2.8857645941,
1620,1, 2.8750634289, 2.5895606375,
1620,2, 2.5981254530, 2.6715168905,
1620,3, 3.2532204151, 2.5863338041,
1620,4, 3.1827074051, 3.7962059784,
1621,0, 2.9037952852, 3.0978236675,
1621,1, 3.2022490978, 2.7456237841,
1621,2, 3.5621231174, 4.1371100473,
1621,3, 3.2794667721, 3.0062301207,
1621,4, 2.9522440910, 2.2770168495,
1622,0, 2.7961765814, 2.2399501038,
1622,1, 3.0347279692, 2.6845295477,
1622,2, 2.9186972857, 3.4466547918,
1622,3, 3.1670588589, 2.6003812742,
1622,4, 3.2210848618, 2.9038065195,
1623,0, 4.0116039419, 2.4155369520,
1623,1, 3.1073346901, 3.9689299345,
1623,2, 2.8138735676, 2.6931536818,
1623,3, 2.7651008511, 2.8466170597,
1623,4, 3.1547588778, 2.9743099165,
1624,0, 3.2629832506, 2.9882296991,
1624,1, 3.6123748970, 2.5435945940,
1624,2, 3.5174547100, 3.8629987574,
1624,3, 4.8643725681, 3.2271833563,
1624,4, 2.8872311497, 2.9667329836,
1625,0, 3.1465662575, 3.2738305855,
1625,1, 5.9795105267, 2.7707662058,
1625,2, 3.1760321474, 2.8957520676,
1625,3, 3.3097276688, 4.1316137648,
1625,4, 3.0031581736, 2.6826414871,
1626,0, 3.4373072577, 2.5295459795,
1626,1, 3.1970322990, 3.2384776545,
1626,2, 2.9798650646, 4.0902196074,
1626,3, 2.8880567074, 2.6414719629,
1626,4, 3.1910863924, 3.3591846085,
1627,0, 2.8718814278, 2.8854583979,
1627,1, 2.8569495630, 4.0083293724,
1627,2, 3.1897517490, 2.9085955143,
1627,3, 2.7542921114, 3.7752405405,
1627,4, 3.3121933746, 2.7232030487,
1628,0, 3.1549708509, 2.7635489416,
1628,1, 3.6026495171, 2.6183007622,
1628,2, 3.2963263702, 2.8924099874,
1628,3, 3.1874586535, 2.4000451040,
1628,4, 3.7449973297, 4.1347823000,
1629,0, 2.6053008938, 2.6188286924,
1629,1, 3.0629056025, 2.7073132420,
1629,2, 3.6512384796, 4.2247151613,
1629,3, 3.1666928053, 2.6347769022,
1629,4, 3.0317133045, 2.2783900976,
1630,0, 3.0333590460, 2.3868262863,
1630,1, 3.6977397919, 2.9719162941,
1630,2, 2.8074013567, 3.5134742451,
1630,3, 3.6995580292, 4.0941962910,
1630,4, 3.4018594360, 4.4481279278,
1631,0, 3.5994943237, 3.5511961031,
1631,1, 3.2644304752, 2.4566904306,
1631,2, 3.0643275404, 3.0432911921,
1631,3, 5.5640813589, 2.7652630949,
1631,4, 3.4949808550, 3.9976081276,
1632,0, 3.0464124203, 3.4693142796,
1632,1, 2.7701756048, 2.2146318293,
1632,2, 3.2525888634, 2.6011940432,
1632,3, 2.4306689501, 2.4947513390,
1632,4, 2.8953660870, 3.6989248323,
1633,0, 3.0942706919, 2.8238609600,
1633,1, 4.5736548162, 3.6992698574,
1633,2, 2.9325583601, 3.2320709276,
1633,3, 3.0566443872, 3.2688752699,
1633,4, 2.8499971581, 3.0255658531,
1634,0, 3.6038309097, 4.0893324137,
1634,1, 2.9388424921, 2.9261676979,
1634,2, 2.7618672895, 2.9897364664,
1634,3, 2.7891059256, 2.6174106026,
1634,4, 3.2949308348, 2.2497212601,
1635,0, 3.3892920589, 2.4871905947,
1635,1, 3.5940279531, 4.1639154243,
1635,2, 2.9525135422, 2.3396676350,
1635,3, 3.9430365467, 3.8549216557,
1635,4, 3.4484721375, 5.0263737726,
1636,0, 3.1190794182, 2.6140635872,
1636,1, 2.7772397709, 2.6240950203,
1636,2, 3.1125501394, 2.2204673958,
1636,3, 2.9822473192, 4.3754037094,
1636,4, 3.5368103361, 2.8294614363,
1637,0, 3.2675769663, 2.9500203896,
1637,1, 3.2401480150, 3.5071194124,
1637,2, 2.7466466236, 3.4171650124,
1637,3, 2.8075489235, 3.8294087219,
1637,4, 3.3369935179, 2.9500421190,
1638,0, 3.1183377552, 3.4583633327,
1638,1, 2.9417830467, 3.9327034187,
1638,2, 3.0387202787, 2.7390119076,
1638,3, 3.8828987551, 3.6091897297,
1638,4, 3.4848860168, 3.6344602966,
1639,0, 3.5383872128, 4.0602622890,
1639,1, 3.2440024805, 2.8690195894,
1639,2, 3.1385031366, 2.1767259932,
1639,3, 2.6256930780, 3.7592848825,
1639,4, 2.9614594984, 2.9497276068,
1640,0, 3.4144992495, 2.7071556377,
1640,1, 3.2977627134, 2.0684300160,
1640,2, 3.2555997181, 3.3367431068,
1640,3, 2.8121709490, 3.5404155731,
1640,4, 3.2908893204, 2.9660953283,
1641,0, 2.7439017868, 3.7506637812,
1641,1, 3.1668901443, 2.6184593964,
1641,2, 3.9999061298, 2.6999591303,
1641,3, 2.9727253485, 2.4376493311,
1641,4, 3.1544604778, 2.3319213009,
1642,0, 3.3564657116, 2.6695688820,
1642,1, 3.3335554600, 2.1104205084,
1642,2, 3.9255830431, 3.9028280735,
1642,3, 3.4084671450, 2.9105787563,
1642,4, 4.9057467508, 2.9047195005,
1643,0, 3.9687320280, 4.5854183674,
1643,1, 3.2226189947, 2.9769449759,
1643,2, 2.8983926773, 2.2564666176,
1643,3, 3.5287975788, 2.9801621914,
1643,4, 2.9633384705, 3.2035899448,
1644,0, 3.5672499514, 2.7131150246,
1644,1, 3.4467864561, 4.5236491632,
1644,2, 2.8251802826, 3.4437762260,
1644,3, 3.4483593130, 2.1090285826,
1644,4, 2.9335307312, 2.8218281269,
1645,0, 4.1429069233, 3.9935000420,
1645,1, 3.5082589340, 4.0783179092,
1645,2, 2.8086577368, 2.7820028257,
1645,3, 2.6592216301, 2.2379096651,
1645,4, 2.8978377008, 2.5780918694,
1646,0, 2.7916567278, 3.2971629620,
1646,1, 3.2121430779, 3.1291475201,
1646,2, 3.7997774744, 2.5994249725,
1646,3, 3.2054989243, 3.2405017829,
1646,4, 3.3926778555, 2.5612540579,
1647,0, 2.9626328897, 3.0241581059,
1647,1, 2.9157444859, 2.4504755926,
1647,2, 3.9012466478, 3.2347730923,
1647,3, 2.8054715157, 2.8561429930,
1647,4, 3.1920600033, 3.7837724113,
1648,0, 4.1958869410, 4.5514787817,
1648,1, 3.2092886686, 3.7407504416,
1648,2, 2.8964084959, 3.2844404364,
1648,3, 3.3586542797, 3.0464837170,
1648,4, 3.0220209932, 2.6858229017,
1649,0, 3.1498013973, 3.6713122129,
1649,1, 2.9485963345, 2.5017576694,
1649,2, 3.1985273170, 2.3891123295,
1649,3, 3.6898586178, 4.1241613102,
1649,4, 3.5317714834, 3.2128690386,
1650,0, 3.4921441031, 3.2975174618,
1650,1, 3.9749355507, 3.6900940228,
1650,2, 3.0752027035, 3.6451862431,
1650,3, 3.1119077444, 2.4395573235,
1650,4, 3.1652793169, 3.8753509521,
1651,0, 3.4268007326, 2.9943471098,
1651,1, 3.6252873611, 2.4350985813,
1651,2, 3.2589889431, 3.0371748066,
1651,3, 3.2147369385, 4.0801242828,
1651,4, 3.0403647804, 3.7869202423,
1652,0, 3.1435750532, 2.7032230711,
1652,1, 3.1382529020, 3.5014521408,
1652,2, 3.0189309931, 2.7626519060,
1652,3, 3.1801345158, 4.1521022034,
1652,4, 2.8870303440, 2.3663682508,
1653,0, 3.1202379560, 2.9252532291,
1653,1, 2.9142564631, 2.9601728725,
1653,2, 3.1042647219, 3.0531640530,
1653,3, 3.2128133011, 4.1202781105,
1653,4, 3.3356460238, 2.5301616287,
1654,0, 3.1436112642, 2.7829095745,
1654,1, 2.9475931072, 2.1518298960,
1654,2, 2.8315928984, 2.4703798199,
1654,3, 2.9053531170, 3.4418340087,
1654,4, 3.4325174189, 3.1292957449,
1655,0, 4.2374778223, 2.8907346392,
1655,1, 2.7205613852, 2.8982851505,
1655,2, 3.8045395947, 2.4827375364,
1655,3, 2.7324059153, 2.2256524611,
1655,4, 3.0496434450, 4.3572746229,
1656,0, 3.1576463938, 2.4714841795,
1656,1, 3.2813683796, 3.1368780994,
1656,2, 2.6793767166, 3.2009479713,
1656,3, 2.6753525162, 2.1639250040,
1656,4, 2.6917360926, 2.2691437531,
1657,0, 2.9391877651, 3.4320021105,
1657,1, 3.3977027988, 2.9157876873,
1657,2, 3.4462270784, 3.6777319050,
1657,3, 2.9134394979, 2.6544992638,
1657,4, 2.9312177992, 2.6983594847,
1658,0, 2.9636987829, 2.5389146185,
1658,1, 2.9367498446, 3.8683766127,
1658,2, 2.8418596125, 2.2230358648,
1658,3, 3.4325001526, 2.4098657465,
1658,4, 3.1206997585, 2.9854688072,
1659,0, 3.3521731758, 3.7637169790,
1659,1, 3.2363457632, 3.2977925682,
1659,2, 3.4787948418, 2.2589805365,
1659,3, 2.6516853285, 2.9229444742,
1659,4, 2.7005725479, 2.6194949341,
1660,0, 2.9573143911, 2.5376122952,
1660,1, 3.5716047764, 2.5461916256,
1660,2, 3.0255382729, 3.7387946796,
1660,3, 3.5644082785, 2.8311636114,
1660,4, 2.9927216244, 3.5289016247,
1661,0, 3.4509000587, 3.4651227188,
1661,1, 4.6099573612, 3.2376818466,
1661,2, 3.0626613998, 2.4906846380,
1661,3, 3.3521811581, 2.7958479118,
1661,4, 3.6351052380, 4.0466923428,
1662,0, 3.0255562305, 3.7674581432,
1662,1, 2.9398859930, 2.8311785126,
1662,2, 3.2864773750, 3.4187628269,
1662,3, 2.8977203274, 3.6151941538,
1662,4, 3.2195908308, 2.6429719114,
1663,0, 3.2506917429, 3.0728546619,
1663,1, 3.2854509830, 2.9976789761,
1663,2, 3.1243195391, 4.0980896330,
1663,3, 4.2004368448, 2.9266129208,
1663,4, 3.4989135551, 3.4182240295,
1664,0, 3.0495451403, 3.6939303970,
1664,1, 3.2040759802, 2.7417220449,
1664,2, 3.1866326571, 3.2126690912,
1664,3, 2.7421352911, 4.4496228933,
1664,4, 3.2347771311, 2.8480995178,
1665,0, 3.0720838785, 2.2780630636,
1665,1, 3.0356184483, 2.4847455788,
1665,2, 3.3480457020, 3.2064358187,
1665,3, 4.3433261919, 5.3170188808,
1665,4, 2.8067430449, 2.6763754559,
1666,0, 5.6480767918, 2.5725205040,
1666,1, 3.4644741678, 2.8780473948,
1666,2, 3.2545625305, 2.9326947546,
1666,3, 2.8144181728, 4.1594569826,
1666,4, 3.6152477932, 3.3011780787,
1667,0, 2.6008712530, 4.0596775579,
1667,1, 3.2376406050, 3.2892646933,
1667,2, 2.7865346432, 2.4625409031,
1667,3, 3.1656142235, 3.7699396324,
1667,4, 2.9420314741, 2.3622871542,
1668,0, 4.2424465466, 2.5385700178,
1668,1, 2.7550207710, 2.8276130056,
1668,2, 4.2481946802, 3.8013296795,
1668,3, 2.6049263334, 3.6579523134,
1668,4, 3.0406977940, 2.4718350983,
1669,0, 3.6660450172, 1.9159838414,
1669,1, 3.7756636143, 3.0701643991,
1669,2, 2.9796427536, 3.7327370071,
1669,3, 3.1765665102, 3.3541826630,
1669,4, 4.1373572063, 3.0586266470,
1670,0, 3.0531544638, 2.7891371536,
1670,1, 2.9392181683, 2.9620667648,
1670,2, 3.5086290789, 3.9233485413,
1670,3, 2.6707347775, 2.2853537178,
1670,4, 2.7866085720, 3.6080915070,
1671,0, 4.6312541342, 2.6918332767,
1671,1, 2.8040811968, 3.8697067499,
1671,2, 3.1362021255, 3.5776461124,
1671,3, 3.8480464125, 2.4101723671,
1671,4, 2.9844013309, 2.9734570074,
1672,0, 5.0202137709, 5.4540950203,
1672,1, 3.1267303944, 2.5584028053,
1672,2, 3.4793737602, 3.2948713303,
1672,3, 3.2130890894, 2.7025499725,
1672,4, 3.1148305035, 3.8752407742,
1673,0, 3.5611439800, 4.4022500896,
1673,1, 3.0287863016, 3.1602945232,
1673,2, 2.7515602827, 2.4503696585,
1673,3, 3.4353572130, 3.1863659573,
1673,4, 2.8942908478, 4.6215549088,
1674,0, 4.2033990717, 3.5500277328,
1674,1, 4.1605606031, 2.3661687374,
1674,2, 4.5729162025, 4.7094270134,
1674,3, 3.2910418749, 3.0680490875,
1674,4, 3.0958749485, 3.1693461037,
1675,0, 2.8333166599, 2.9160806227,
